;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
24;ACB_Top100_18;25;Rakoon;The Wacky Curse;Our Smiles;2016-12-05;1;32;0ImkiVfGw2EY6LnnZJXEZi;330026;0.722;0.676;0;-9.104;1;0.0482;0.0056;0.838;0.152;0.66;160.005;0.66;https://api.spotify.com/v1/tracks/0ImkiVfGw2EY6LnnZJXEZi;4;spotify:track:0ImkiVfGw2EY6LnnZJXEZi;[]
25;ACB_Top100_18;26;Architects;Gone With The Wind;All Our Gods Have Abandoned Us;2016-05-27;1;51;6w9PFIfsLZvzo09nfmqjxQ;225800;0.421;0.942;6;-5.289;0;0.14;0.000314;1.04e-06;0.0704;0.303;77.573;0.303;https://api.spotify.com/v1/tracks/6w9PFIfsLZvzo09nfmqjxQ;4;spotify:track:6w9PFIfsLZvzo09nfmqjxQ;['mathcore', 'melodic metalcore', 'metalcore', 'screamo']
26;ACB_Top100_18;27;Avatar;The Eagle Has Landed;Feathers & Flesh (Bonus Track version);2016-05-13;1;48;1gDRnCCl3s5Lr7rBFYVbRU;301677;0.455;0.942;2;-6.513;1;0.0673;0.000745;0.00152;0.304;0.319;170.22;0.319;https://api.spotify.com/v1/tracks/1gDRnCCl3s5Lr7rBFYVbRU;4;spotify:track:1gDRnCCl3s5Lr7rBFYVbRU;['alternative metal', 'gothenburg metal', 'groove metal', 'melodic death metal', 'nu metal']
27;ACB_Top100_18;28;Gaël Faye;Solstice;Rythmes et botanique;2017-04-14;1;1;1ldfMeb4ViykLSQF9EQyxw;212387;0.51;0.492;2;-8.729;0;0.0983;0.221;6.64e-05;0.0838;0.238;89.119;0.238;https://api.spotify.com/v1/tracks/1ldfMeb4ViykLSQF9EQyxw;4;spotify:track:1ldfMeb4ViykLSQF9EQyxw;['french indie pop', 'french indietronica']
28;ACB_Top100_18;29;Scary Pockets;If I Ain't Got You;Nu Funk;2017-11-13;1;47;3mLW9wLxYnbls1LiT8DGQ8;174000;0.704;0.751;7;-3.823;1;0.19;0.507;0.0;0.0699;0.848;87.493;0.848;https://api.spotify.com/v1/tracks/3mLW9wLxYnbls1LiT8DGQ8;4;spotify:track:3mLW9wLxYnbls1LiT8DGQ8;['funk']
29;ACB_Top100_18;30;Eluveitie;Inis Mona;Slania;2008-02-15;1;52;0K2OeJUFevovQR3ncNcneB;249240;0.431;0.992;2;-2.82;0;0.0966;0.000374;0.00401;0.378;0.234;107.096;0.234;https://api.spotify.com/v1/tracks/0K2OeJUFevovQR3ncNcneB;4;spotify:track:0K2OeJUFevovQR3ncNcneB;['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal', 'viking metal']
30;ACB_Top100_18;31;Khynn;God in Hell;Supersymmetry;2015-10-23;1;0;0mkhTznzxrg2sxGgeUpjip;315115;0.517;0.984;0;-4.294;1;0.0669;1.4e-05;0.248;0.15;0.0917;120.0;0.0917;https://api.spotify.com/v1/tracks/0mkhTznzxrg2sxGgeUpjip;4;spotify:track:0mkhTznzxrg2sxGgeUpjip;[]
31;ACB_Top100_18;32;Rabbit Junk;Idontgivea***K;Pop That Pretty Thirty;2014-08-29;1;39;0P6soDF1syQ592sUCseXHe;249856;0.41;0.904;11;-4.074;1;0.0789;0.000859;0.132;0.0748;0.347;139.935;0.347;https://api.spotify.com/v1/tracks/0P6soDF1syQ592sUCseXHe;4;spotify:track:0P6soDF1syQ592sUCseXHe;['cyberpunk', 'digital hardcore', 'industrial metal', 'industrial rock']
32;ACB_Top100_18;33;SOJA;I Don't Wanna Wait;Born In Babylon;2010-05-05;1;60;1Q3Tp2ywl83yRlzegL8JKQ;357539;0.803;0.536;9;-5.136;1;0.0387;0.0333;1.3e-05;0.174;0.584;126.039;0.584;https://api.spotify.com/v1/tracks/1Q3Tp2ywl83yRlzegL8JKQ;4;spotify:track:1Q3Tp2ywl83yRlzegL8JKQ;['jawaiian', 'reggae']
33;ACB_Top100_18;34;Vianney;Je te déteste;Idées blanches (Nouvelle édition);2016-01-22;1;31;57hLyUiFHFuFMCfGH0NwWu;238466;0.708;0.762;6;-4.436;1;0.0963;0.0636;0.0;0.0796;0.778;128.011;0.778;https://api.spotify.com/v1/tracks/57hLyUiFHFuFMCfGH0NwWu;4;spotify:track:57hLyUiFHFuFMCfGH0NwWu;['french pop']
