;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
39;LaB_Top100_18;40;György Ligeti;Violin Concerto: III.Intermezzo: Presto fluido;Bartok, Eötvös, Ligeti;2012;2;1;3LHTtgTspiSlQKe6bG803i;144480;0.218;0.242;0;-16.906;0;0.0535;0.958;0.834;0.315;0.0924;85.259;0.0924;https://api.spotify.com/v1/tracks/3LHTtgTspiSlQKe6bG803i;4;spotify:track:3LHTtgTspiSlQKe6bG803i;['acousmatic', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'hungarian contemporary classical', 'laboratorio']
40;LaB_Top100_18;41;Miley Cyrus;I Would Die For You;Younger Now;2017-09-29;1;58;39vly7Z4VLImfggnEDEUzf;173866;0.618;0.374;9;-7.524;0;0.0298;0.18;0.0;0.182;0.202;95.92;0.202;https://api.spotify.com/v1/tracks/39vly7Z4VLImfggnEDEUzf;4;spotify:track:39vly7Z4VLImfggnEDEUzf;['dance pop', 'pop', 'post-teen pop']
41;LaB_Top100_18;42;Iyeoka;Simply Falling;Say Yes Evolved;2014-03-14;1;31;5XUO6g0XZhbMYr2vMnCKAx;239786;0.778;0.487;11;-7.313;0;0.0358;0.252;0.00023;0.0987;0.525;112.009;0.525;https://api.spotify.com/v1/tracks/5XUO6g0XZhbMYr2vMnCKAx;4;spotify:track:5XUO6g0XZhbMYr2vMnCKAx;[]
42;LaB_Top100_18;43;Franco Calio';My Prayer;Easy Piano;2008-11-01;1;6;4oxqhvO5ZXCOfLYslvFvBr;221386;0.425;0.0659;8;-14.649;1;0.0548;0.967;0.904;0.534;0.172;74.041;0.172;https://api.spotify.com/v1/tracks/4oxqhvO5ZXCOfLYslvFvBr;4;spotify:track:4oxqhvO5ZXCOfLYslvFvBr;[]
43;LaB_Top100_18;44;The Talking Bugs;I Don't Know Why;Viewofanonsense;2013-11-18;1;38;26sEVT9Bl3irXbGFGikOvS;315604;0.553;0.491;4;-9.164;0;0.0358;0.526;0.000654;0.0988;0.586;110.024;0.586;https://api.spotify.com/v1/tracks/26sEVT9Bl3irXbGFGikOvS;4;spotify:track:26sEVT9Bl3irXbGFGikOvS;[]
44;LaB_Top100_18;45;LP;Into the Wild;Lost on You;2016-12-09;1;39;4T7VGTvVa5MaTMfKS0YiRd;219942;0.604;0.883;0;-4.995;1;0.0473;0.232;0.000104;0.111;0.358;142.913;0.358;https://api.spotify.com/v1/tracks/4T7VGTvVa5MaTMfKS0YiRd;4;spotify:track:4T7VGTvVa5MaTMfKS0YiRd;['indie rock']
45;LaB_Top100_18;46;Haris Alexiou;Ti Gliko Na S' Agapoun - Remastered;24 + 1 Tragoudia (Remastered);1977-01-02;1;20;2CnRwqyx8P41sksZtCfvYY;145786;0.581;0.542;0;-5.988;0;0.0382;0.78;0.0;0.139;0.81;124.82;0.81;https://api.spotify.com/v1/tracks/2CnRwqyx8P41sksZtCfvYY;4;spotify:track:2CnRwqyx8P41sksZtCfvYY;['entehno', 'laiko']
46;LaB_Top100_18;47;Lele Marchitelli;Hair;The Young Pope (Original Score);2017-01-17;1;21;1HyigRbnzZj0eWg1jWl19V;43762;0.672;0.268;4;-17.252;0;0.0623;0.575;0.00829;0.0945;0.246;100.01;0.246;https://api.spotify.com/v1/tracks/1HyigRbnzZj0eWg1jWl19V;4;spotify:track:1HyigRbnzZj0eWg1jWl19V;['italian soundtrack']
47;LaB_Top100_18;48;Whitney Lusk;Heaven's Got a Good One;This Is Who I Am;2017-11-17;1;4;6S4kNf9sQ9cPJC1T95q9SB;189939;0.508;0.495;3;-5.563;1;0.0303;0.016;0.0;0.128;0.0941;75.148;0.0941;https://api.spotify.com/v1/tracks/6S4kNf9sQ9cPJC1T95q9SB;4;spotify:track:6S4kNf9sQ9cPJC1T95q9SB;[]
48;LaB_Top100_18;49;Evanescence;Bring Me to Life - Synthesis;Synthesis;2017-11-10;1;38;63cDKKoslDEiixaYsdFejf;257040;0.193;0.774;4;-3.913;0;0.0679;0.613;0.0;0.0717;0.149;91.054;0.149;https://api.spotify.com/v1/tracks/63cDKKoslDEiixaYsdFejf;4;spotify:track:63cDKKoslDEiixaYsdFejf;['alternative metal', 'nu metal', 'post-grunge']
