;Playlist Origin;Playlist order;Artist;Track Name;Album Name;Album Release Date;Track Number;Track Popularity;Track Id;Track Duration MS;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Valence;Track_href;Time_signature;uri;Genres
62;LB_Top100_18;63;Disiz La Peste;Ulysse;Disizilla;2018-09-14;1;45;12LhxNdRkDENnlugeRf93H;341986;0.504;0.434;8;-10.641;1;0.0772;0.789;0.000901;0.101;0.107;157.434;0.107;https://api.spotify.com/v1/tracks/12LhxNdRkDENnlugeRf93H;4;spotify:track:12LhxNdRkDENnlugeRf93H;['french hip hop', 'rap conscient', 'trap francais']
63;LB_Top100_18;64;Orelsan;Dans ma ville, on traîne;La fête est finie;2017-10-20;1;51;3LKHzXKZa4cpx4XZo6RaaA;240240;0.778;0.824;11;-4.707;0;0.268;0.296;0;0.498;0.555;122.053;0.555;https://api.spotify.com/v1/tracks/3LKHzXKZa4cpx4XZo6RaaA;4;spotify:track:3LKHzXKZa4cpx4XZo6RaaA;['belgian hip hop', 'french hip hop', 'rap conscient']
64;LB_Top100_18;65;Drake;Forever;Relapse: Refill;2009-05-15;2;64;5UsLjwBaTHBX4ektWIr4XX;357706;0.385;0.908;5;-2.428;0;0.389;0.275;0;0.223;0.538;79.275;0.538;https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX;4;spotify:track:5UsLjwBaTHBX4ektWIr4XX;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']
65;LB_Top100_18;66;Calogero;Face à la mer;Calog3ro;2004;1;56;4nz1v2ghmGRo3RTZKxaC3P;223333;0.48;0.784;5;-6.093;0;0.051;0.00638;0.000383;0.31;0.756;186.051;0.756;https://api.spotify.com/v1/tracks/4nz1v2ghmGRo3RTZKxaC3P;4;spotify:track:4nz1v2ghmGRo3RTZKxaC3P;['chanson', 'francoton', 'french pop', 'french rock']
66;LB_Top100_18;67;Mac Miller;Best Day Ever;Best Day Ever (5th Anniversary Remastered Edition);2016-06-03;1;52;4jdGS7XeC8gKDOqsOULdEE;159119;0.307;0.573;9;-4.531;1;0.0395;0.0401;0;0.216;0.0684;131.074;0.0684;https://api.spotify.com/v1/tracks/4jdGS7XeC8gKDOqsOULdEE;3;spotify:track:4jdGS7XeC8gKDOqsOULdEE;['hip hop', 'pop rap', 'rap']
67;LB_Top100_18;68;Patrick Fiori;4 mots sur un piano;Si on chantait plus fort;2005-09-26;1;47;5Z2h9F8vQPporYJmAHUPQd;260986;0.457;0.502;5;-6.05;1;0.0326;0.677;1.86e-06;0.0837;0.0971;147.684;0.0971;https://api.spotify.com/v1/tracks/5Z2h9F8vQPporYJmAHUPQd;4;spotify:track:5Z2h9F8vQPporYJmAHUPQd;['chanson', 'french pop']
68;LB_Top100_18;69;Linkin Park;Numb;Meteora;2003-03-24;1;81;2nLtzopw4rPReszdYBJU6h;185586;0.496;0.863;9;-4.153;1;0.0381;0.0046;0;0.639;0.243;110.018;0.243;https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h;4;spotify:track:2nLtzopw4rPReszdYBJU6h;['alternative metal', 'nu metal', 'post-grunge', 'rap metal']
69;LB_Top100_18;70;Johnny Hallyday;Gabrielle;Anthologie 3;1997-01-01;1;24;69gBnr3xHzF7laz43YPp5K;173400;0.615;0.594;4;-11.506;1;0.0432;0.165;0;0.0527;0.965;158.555;0.965;https://api.spotify.com/v1/tracks/69gBnr3xHzF7laz43YPp5K;4;spotify:track:69gBnr3xHzF7laz43YPp5K;['chanson', 'francoton', 'french pop', 'ye ye']
70;LB_Top100_18;71;Niska;Tuba Life;Commando;2017-09-22;1;8;2r6C2IEw533mDs3sam5Zxx;194133;0.725;0.691;10;-4.784;1;0.164;0.148;0;0.0725;0.385;152.18;0.385;https://api.spotify.com/v1/tracks/2r6C2IEw533mDs3sam5Zxx;4;spotify:track:2r6C2IEw533mDs3sam5Zxx;['french hip hop', 'german hip hop', 'trap francais']
71;LB_Top100_18;72;La Chanson Du Dimanche;Petit Cheminot;Plante Un Arbre;2009-01-01;1;29;0RevZ1MpwdTJMu0cyZE9GP;208306;0.707;0.955;6;-3.845;1;0.0691;0.335;0;0.124;0.92;104.716;0.92;https://api.spotify.com/v1/tracks/0RevZ1MpwdTJMu0cyZE9GP;4;spotify:track:0RevZ1MpwdTJMu0cyZE9GP;['french folk pop', 'french rock']
72;LB_Top100_18;73;Imagine Dragons;Radioactive;Night Visions;2012;1;77;62yJjFtgkhUrXktIoSjgP2;186813;0.457;0.793;9;-3.699;1;0.0634;0.114;0.000101;0.671;0.195;136.382;0.195;https://api.spotify.com/v1/tracks/62yJjFtgkhUrXktIoSjgP2;4;spotify:track:62yJjFtgkhUrXktIoSjgP2;['modern rock', 'rock']
73;LB_Top100_18;74;Disiz La Peste;ADN;Pacifique;2017-06-09;1;0;1DZ8vvWk8AJmFAjjmspl7T;227506;0.663;0.721;5;-8.246;0;0.164;0.321;0;0.137;0.25;116.889;0.25;https://api.spotify.com/v1/tracks/1DZ8vvWk8AJmFAjjmspl7T;4;spotify:track:1DZ8vvWk8AJmFAjjmspl7T;['french hip hop', 'rap conscient', 'trap francais']
74;LB_Top100_18;75;Damso;Α. Nwaar Is The New Black;Ipséité;2017-04-28;1;4;57U26FwUclMqyZ5ylnPpw1;123546;0.744;0.604;2;-5.634;0;0.15;0.752;0;0.0724;0.563;130.18;0.563;https://api.spotify.com/v1/tracks/57U26FwUclMqyZ5ylnPpw1;4;spotify:track:57U26FwUclMqyZ5ylnPpw1;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais']
75;LB_Top100_18;76;Jason Derulo;Swalla (feat. Nicki Minaj & Ty Dolla $ign);Swalla (feat. Nicki Minaj & Ty Dolla $ign);2017-02-23;1;79;6kex4EBAj0WHXDKZMEJaaF;216408;0.696;0.817;1;-3.862;1;0.109;0.075;0;0.187;0.782;98.064;0.782;https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF;4;spotify:track:6kex4EBAj0WHXDKZMEJaaF;['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b']
76;LB_Top100_18;77;Casseurs Flowters;06h16 - Des histoires à raconter;Orelsan et Gringe sont les Casseurs Flowters;2013-11-18;1;53;1wJAu0NKytglV2bJ6Ven5o;404346;0.699;0.696;11;-10.376;0;0.399;0.031;0;0.0689;0.0399;95.928;0.0399;https://api.spotify.com/v1/tracks/1wJAu0NKytglV2bJ6Ven5o;4;spotify:track:1wJAu0NKytglV2bJ6Ven5o;['french hip hop', 'rap conscient']
77;LB_Top100_18;78;Soprano;Ferme les yeux et imagine (feat.Blacko);Puisqu'il faut vivre;2007-02-16;1;11;4CQ7pfkrjDnOIGtWbrED3V;276413;0.474;0.884;1;-3.9;1;0.373;0.128;0;0.0989;0.625;95.93;0.625;https://api.spotify.com/v1/tracks/4CQ7pfkrjDnOIGtWbrED3V;4;spotify:track:4CQ7pfkrjDnOIGtWbrED3V;['francoton', 'french hip hop', 'french pop']
78;LB_Top100_18;79;Dennis Lloyd;Nevermind;Nevermind;2017-06-30;1;84;63SevszngYpZOwf63o61K4;156600;0.592;0.691;3;-8.354;1;0.196;0.156;9.78e-06;0.418;0.0796;99.976;0.0796;https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4;4;spotify:track:63SevszngYpZOwf63o61K4;['israeli pop']
79;LB_Top100_18;80;Eminem;Mockingbird;Curtain Call (Deluxe);2005-12-06;1;56;17baAghWcrewNOcc9dCewx;251266;0.621;0.672;4;-3.892;0;0.276;0.21;0;0.13;0.228;83.808;0.228;https://api.spotify.com/v1/tracks/17baAghWcrewNOcc9dCewx;4;spotify:track:17baAghWcrewNOcc9dCewx;['detroit hip hop', 'g funk', 'hip hop', 'rap']
80;LB_Top100_18;81;Lorenzo;Fume à fond;Rien à branler;2018-02-23;1;61;4Hq0zp3vY6BHZWlSAeGWii;182533;0.833;0.629;3;-6.203;0;0.404;0.471;0;0.0986;0.767;75.031;0.767;https://api.spotify.com/v1/tracks/4Hq0zp3vY6BHZWlSAeGWii;4;spotify:track:4Hq0zp3vY6BHZWlSAeGWii;['francoton', 'french hip hop', 'rap conscient', 'trap francais']
81;LB_Top100_18;82;Sexion D'Assaut;Wati by Night;L'école des points vitaux;2010-03-29;1;54;4g0kyRLFKBYFxDF1vCxj8v;248853;0.932;0.756;2;-2.607;1;0.15;0.15;0;0.0232;0.759;114.986;0.759;https://api.spotify.com/v1/tracks/4g0kyRLFKBYFxDF1vCxj8v;4;spotify:track:4g0kyRLFKBYFxDF1vCxj8v;['francoton', 'french hip hop', 'french pop', 'rap conscient', 'trap francais']
82;LB_Top100_18;83;Drake;Passionfruit;More Life;2017-03-18;1;81;5mCPDVBb16L4XQwDdbRUpz;298940;0.804;0.459;11;-11.556;1;0.039;0.304;0.0862;0.11;0.372;111.963;0.372;https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz;4;spotify:track:5mCPDVBb16L4XQwDdbRUpz;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']
83;LB_Top100_18;84;La Fouine;Quand je partirai;Drôle de parcours;2013-02-04;1;45;4c9Jr4uNgWBORZc5UUiwDz;250400;0.587;0.857;5;-4.272;0;0.258;0.224;0;0.123;0.493;81.555;0.493;https://api.spotify.com/v1/tracks/4c9Jr4uNgWBORZc5UUiwDz;4;spotify:track:4c9Jr4uNgWBORZc5UUiwDz;['arabic hip hop', 'francoton', 'french hip hop', 'french pop', 'trap francais']
84;LB_Top100_18;85;Disiz La Peste;Echo;Transe-Lucide;2013-01-01;1;27;4ovPxpaEJ6WK3W0f32DhYF;257560;0.698;0.681;6;-9.201;0;0.22;0.387;1.63e-06;0.0845;0.515;117.83;0.515;https://api.spotify.com/v1/tracks/4ovPxpaEJ6WK3W0f32DhYF;4;spotify:track:4ovPxpaEJ6WK3W0f32DhYF;['french hip hop', 'rap conscient', 'trap francais']
85;LB_Top100_18;86;Booba;À la folie;Trône;2017-12-01;1;3;22s2CAMi1ciy0wMN42OCV2;166200;0.523;0.756;1;-4.268;1;0.0439;0.237;0.0104;0.137;0.288;89.865;0.288;https://api.spotify.com/v1/tracks/22s2CAMi1ciy0wMN42OCV2;4;spotify:track:22s2CAMi1ciy0wMN42OCV2;['belgian hip hop', 'french hip hop', 'rap conscient', 'trap francais']
86;LB_Top100_18;87;Gradur;Priez pour moi;L'homme au bob;2015-02-23;1;40;19qeynbb5RbabLiONXmdcZ;215586;0.716;0.428;1;-7.161;1;0.25;0.000733;0;0.194;0.15;60.043;0.15;https://api.spotify.com/v1/tracks/19qeynbb5RbabLiONXmdcZ;4;spotify:track:19qeynbb5RbabLiONXmdcZ;['francoton', 'french hip hop', 'trap francais']
87;LB_Top100_18;88;The Script;Hall of Fame;#3 Deluxe Version;2012-09-07;1;78;7wMq5n8mYSKlQIGECKUgTX;202533;0.421;0.873;10;-4.343;1;0.0565;0.0653;0;0.123;0.63;84.803;0.63;https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX;4;spotify:track:7wMq5n8mYSKlQIGECKUgTX;['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']
88;LB_Top100_18;89;Casseurs Flowters;Si facile;Comment c'est loin;2015-12-09;1;54;7GfmLz1shp0aMwkPYHan0y;236733;0.683;0.326;10;-9.795;1;0.0716;0.885;0;0.132;0.641;96.796;0.641;https://api.spotify.com/v1/tracks/7GfmLz1shp0aMwkPYHan0y;4;spotify:track:7GfmLz1shp0aMwkPYHan0y;['french hip hop', 'rap conscient']
89;LB_Top100_18;90;Nekfeu;Saturne;Cyborg;2016-12-02;1;58;4DDMmQ3E2LrZtuURRBFEZt;363213;0.719;0.808;5;-8.423;1;0.552;0.553;0;0.0764;0.0437;91.043;0.0437;https://api.spotify.com/v1/tracks/4DDMmQ3E2LrZtuURRBFEZt;4;spotify:track:4DDMmQ3E2LrZtuURRBFEZt;['french hip hop', 'rap conscient', 'trap francais']
90;LB_Top100_18;91;Mister V;Top album;Double V;2017-05-19;1;55;4rrzxq356QDANDVd0SB1Dq;192346;0.852;0.649;1;-6.515;1;0.241;0.371;0;0.0793;0.656;140.029;0.656;https://api.spotify.com/v1/tracks/4rrzxq356QDANDVd0SB1Dq;4;spotify:track:4rrzxq356QDANDVd0SB1Dq;['french hip hop', 'trap francais']
91;LB_Top100_18;92;Tryo;La main verte - Live;Mamagubida;1998-11-30;1;47;7xNGzpzBTOtEKAfmL1Fo7E;133293;0.715;0.621;4;-8.038;1;0.265;0.851;0;0.748;0.701;99.624;0.701;https://api.spotify.com/v1/tracks/7xNGzpzBTOtEKAfmL1Fo7E;4;spotify:track:7xNGzpzBTOtEKAfmL1Fo7E;['chanson', 'french reggae', 'french rock']
92;LB_Top100_18;93;Calogero;Le portrait;Les feux d'artifice;2015-06-01;1;6;2HSyRnqr0QsmQxuwKpkFXu;181306;0.563;0.487;0;-8.967;1;0.0344;0.164;0;0.125;0.49;122.911;0.49;https://api.spotify.com/v1/tracks/2HSyRnqr0QsmQxuwKpkFXu;4;spotify:track:2HSyRnqr0QsmQxuwKpkFXu;['chanson', 'francoton', 'french pop', 'french rock']
93;LB_Top100_18;94;Sexion D'Assaut;Désolé;L'école des points vitaux;2010-03-29;1;60;5NsOnvpjvH9sCz8TyVOmOz;204453;0.631;0.482;1;-6.761;0;0.121;0.428;0;0.0819;0.677;100.013;0.677;https://api.spotify.com/v1/tracks/5NsOnvpjvH9sCz8TyVOmOz;4;spotify:track:5NsOnvpjvH9sCz8TyVOmOz;['francoton', 'french hip hop', 'french pop', 'rap conscient', 'trap francais']
94;LB_Top100_18;95;Drake;Legend;If You're Reading This It's Too Late;2015-02-12;1;9;4aIZQ7kJLS1TgFw2pEj0RD;241853;0.712;0.563;1;-7.573;1;0.071;0.0269;0;0.0776;0.299;100.093;0.299;https://api.spotify.com/v1/tracks/4aIZQ7kJLS1TgFw2pEj0RD;4;spotify:track:4aIZQ7kJLS1TgFw2pEj0RD;['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']
95;LB_Top100_18;96;Disiz La Peste;Splash;Pacifique;2017-06-09;1;2;57z2lJFdaCMs2ocq7sdjew;220954;0.797;0.638;1;-9.154;1;0.25;0.224;0.0388;0.14;0.341;115.065;0.341;https://api.spotify.com/v1/tracks/57z2lJFdaCMs2ocq7sdjew;4;spotify:track:57z2lJFdaCMs2ocq7sdjew;['french hip hop', 'rap conscient', 'trap francais']
96;LB_Top100_18;97;Daniel Balavoine;Tous les cris les S.O.S.;Sauver L'Amour;1985-01-01;1;3;7KZUy8ekTlLBO1Rrep5qTx;307866;0.446;0.376;9;-11.521;0;0.0328;0.683;0.00021;0.0905;0.41;176.071;0.41;https://api.spotify.com/v1/tracks/7KZUy8ekTlLBO1Rrep5qTx;4;spotify:track:7KZUy8ekTlLBO1Rrep5qTx;['chanson', 'french pop']
97;LB_Top100_18;98;Jason Derulo;Ridin' Solo;Jason Derulo (International);2010-02-26;1;63;6OEolOOk9Gh9bqkdpfIOl0;215746;0.442;0.83;9;-4.02;1;0.146;0.128;0;0.129;0.578;89.338;0.578;https://api.spotify.com/v1/tracks/6OEolOOk9Gh9bqkdpfIOl0;4;spotify:track:6OEolOOk9Gh9bqkdpfIOl0;['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b']
98;LB_Top100_18;99;Céline Dion;J'irai ou tu iras - Live à Paris;On ne change pas;2005-10-04;1;45;6drMFfp3JXylwgJNWaFhKv;205493;0.603;0.951;7;-5.472;1;0.0878;0.139;2.07e-06;0.37;0.694;174.79;0.694;https://api.spotify.com/v1/tracks/6drMFfp3JXylwgJNWaFhKv;4;spotify:track:6drMFfp3JXylwgJNWaFhKv;['canadian pop', 'dance pop']
99;LB_Top100_18;100;Ed Sheeran;Shape of You;Shape of You;2017-01-06;1;79;0FE9t6xYkqWXU2ahLh6D8X;233712;0.825;0.652;1;-3.183;0;0.0802;0.581;0;0.0931;0.931;95.977;0.931;https://api.spotify.com/v1/tracks/0FE9t6xYkqWXU2ahLh6D8X;4;spotify:track:0FE9t6xYkqWXU2ahLh6D8X;['pop']
